"date","value"
2015-03-02 20:00:00,27.8022813688213
2015-03-02 21:00:00,24.4478063540091
2015-03-02 22:00:00,19.2445652173913
2015-03-02 23:00:00,22.7572815533981
2015-03-03 00:00:00,35.4133333333333
2015-03-03 01:00:00,18.6518987341772
2015-03-03 02:00:00,17.5462962962963
2015-03-03 03:00:00,18.0989847715736
2015-03-03 04:00:00,24.7644376899696
2015-03-03 05:00:00,26.1242990654206
2015-03-03 06:00:00,31.7241134751773
2015-03-03 07:00:00,28.7750582750583
2015-03-03 08:00:00,27.8094131319001
2015-03-03 09:00:00,30.6963042313873
2015-03-03 10:00:00,31.3191870890616
2015-03-03 11:00:00,29.1392694063927
2015-03-03 12:00:00,27.4386554621849
2015-03-03 13:00:00,29.6066176470588
2015-03-03 14:00:00,25.8543209876543
2015-03-03 15:00:00,27.005081300813
2015-03-03 16:00:00,24.5
2015-03-03 17:00:00,22.9647741400746
2015-03-03 18:00:00,22.3932729624838
2015-03-03 19:00:00,21.9032418952618
2015-03-03 20:00:00,25.3410097431355
2015-03-03 21:00:00,26.7739837398374
2015-03-03 22:00:00,23.4526315789474
2015-03-03 23:00:00,32.3833333333333
2015-03-04 00:00:00,22.8783783783784
2015-03-04 01:00:00,19.2167832167832
2015-03-04 02:00:00,22.2557077625571
2015-03-04 03:00:00,19.6317280453258
2015-03-04 04:00:00,21.9059561128527
2015-03-04 05:00:00,26.7651933701657
2015-03-04 06:00:00,26.9214780600462
2015-03-04 07:00:00,31.4672955974843
2015-03-04 08:00:00,32.0051107325383
2015-03-04 09:00:00,29.1982942430704
2015-03-04 10:00:00,27.6325736520289
2015-03-04 11:00:00,29.2883147386964
2015-03-04 12:00:00,28.7355223880597
2015-03-04 13:00:00,29.0514829322888
2015-03-04 14:00:00,29.6065040650407
2015-03-04 15:00:00,27.4267291910903
2015-03-04 16:00:00,25.0244770805518
2015-03-04 17:00:00,22.4989447024061
2015-03-04 18:00:00,21.2194793536804
2015-03-04 19:00:00,22.2119901112485
2015-03-04 20:00:00,23.1895551257253
2015-03-04 21:00:00,26.5961844197138
2015-03-04 22:00:00,38.5714285714286
2015-03-04 23:00:00,24.7486910994764
2015-03-05 00:00:00,23.767955801105
2015-03-05 01:00:00,17.6857142857143
2015-03-05 02:00:00,19.392
2015-03-05 03:00:00,22.9975490196078
2015-03-05 04:00:00,29.4811188811189
2015-03-05 05:00:00,28.3926746166951
2015-03-05 06:00:00,24.0354698195395
2015-03-05 07:00:00,31.9466019417476
2015-03-05 08:00:00,33.9649474211317
2015-03-05 09:00:00,30.0051694428489
2015-03-05 10:00:00,27.4879081015719
2015-03-05 11:00:00,30.5145929339478
2015-03-05 12:00:00,29.0211586901763
2015-03-05 13:00:00,26.5287524366472
2015-03-05 14:00:00,28.6781091727631
2015-03-05 15:00:00,28.4192118226601
2015-03-05 16:00:00,23.6586294416244
2015-03-05 17:00:00,22.1656104773975
2015-03-05 18:00:00,20.3252148997135
2015-03-05 19:00:00,26.006671608599
2015-03-05 20:00:00,27.7519908987486
2015-03-05 21:00:00,24.1321428571429
2015-03-05 22:00:00,21.8695652173913
2015-03-05 23:00:00,17.9686098654708
2015-03-06 00:00:00,19.8554913294798
2015-03-06 01:00:00,18.3038674033149
2015-03-06 02:00:00,23.3404255319149
2015-03-06 03:00:00,21.8716049382716
2015-03-06 04:00:00,27.0773558368495
2015-03-06 05:00:00,26.8239051094891
2015-03-06 06:00:00,27.9043309631545
2015-03-06 07:00:00,30.0811287477954
2015-03-06 08:00:00,36.1550614394383
2015-03-06 09:00:00,28.3143695014663
2015-03-06 10:00:00,30.0440738534842
2015-03-06 11:00:00,24.9212368728121
2015-03-06 12:00:00,33.1934541203974
2015-03-06 13:00:00,30.1344116006693
2015-03-06 14:00:00,27.8360471645143
2015-03-06 15:00:00,27.408832807571
2015-03-06 16:00:00,21.9114611624117
2015-03-06 17:00:00,23.6295063782585
2015-03-06 18:00:00,19.0504484304933
2015-03-06 19:00:00,21.2039127163281
2015-03-06 20:00:00,26.9337899543379
2015-03-06 21:00:00,28.1111111111111
2015-03-06 22:00:00,24.0568862275449
2015-03-06 23:00:00,32.8805309734513
2015-03-07 00:00:00,22.0341463414634
2015-03-07 01:00:00,18.7032967032967
2015-03-07 02:00:00,23.0352941176471
2015-03-07 03:00:00,21.95
2015-03-07 04:00:00,24.1791304347826
2015-03-07 05:00:00,26.5935214211076
2015-03-07 06:00:00,27.9241379310345
2015-03-07 07:00:00,30.812804453723
2015-03-07 08:00:00,32.7521423862887
2015-03-07 09:00:00,30.974761255116
2015-03-07 10:00:00,30.0966936993138
2015-03-07 11:00:00,27.5620347394541
2015-03-07 12:00:00,28.1627313337588
2015-03-07 13:00:00,26.6600241545894
2015-03-07 14:00:00,26.2295695570805
2015-03-07 15:00:00,22.2612099644128
2015-03-07 16:00:00,22.4991139988187
2015-03-07 17:00:00,21.0336943441637
2015-03-07 18:00:00,19.8835978835979
2015-03-07 19:00:00,24.0924229808493
2015-03-07 20:00:00,21.9704370179949
2015-03-07 21:00:00,26.9642184557439
2015-03-07 22:00:00,25.1060171919771
2015-03-07 23:00:00,21.4139534883721
2015-03-08 00:00:00,15.7566137566138
2015-03-08 01:00:00,17.9470198675497
2015-03-08 03:00:00,18.696335078534
2015-03-08 04:00:00,20.4647435897436
2015-03-08 05:00:00,23.7644787644788
2015-03-08 06:00:00,23.9364089775561
2015-03-08 07:00:00,29.3616029822926
2015-03-08 08:00:00,26.8673946957878
2015-03-08 09:00:00,28.571986970684
2015-03-08 10:00:00,28.2724885095207
2015-03-08 11:00:00,25.6255172413793
2015-03-08 12:00:00,30.0582582582583
2015-03-08 13:00:00,28.8484320557491
2015-03-08 14:00:00,27.3226993865031
2015-03-08 15:00:00,22.62416918429
2015-03-08 16:00:00,24.8451672010994
2015-03-08 17:00:00,23.638864628821
2015-03-08 18:00:00,27.6091370558376
2015-03-08 19:00:00,27.2916006339144
2015-03-08 20:00:00,23.8217213114754
2015-03-08 21:00:00,31.6496913580247
2015-03-08 22:00:00,24.1781914893617
2015-03-08 23:00:00,27.6934865900383
2015-03-09 00:00:00,23.9532710280374
2015-03-09 01:00:00,18.5704697986577
2015-03-09 02:00:00,15.2923076923077
2015-03-09 03:00:00,19.1059602649007
2015-03-09 04:00:00,21.1688311688312
2015-03-09 05:00:00,25.1989389920424
2015-03-09 06:00:00,27.2994923857868
2015-03-09 07:00:00,36.2478386167147
2015-03-09 08:00:00,35.6915769474351
2015-03-09 09:00:00,30.6126230457441
2015-03-09 10:00:00,28.24609375
2015-03-09 11:00:00,35.6420454545455
2015-03-09 12:00:00,28.5615468409586
2015-03-09 13:00:00,28.6932354483482
2015-03-09 14:00:00,30.2106625258799
2015-03-09 15:00:00,26.9251513483764
2015-03-09 16:00:00,24.2009446114212
2015-03-09 17:00:00,22.0852225020991
2015-03-09 18:00:00,22.1582075903064
2015-03-09 19:00:00,25.4601226993865
2015-03-09 20:00:00,26.0371859296482
2015-03-09 21:00:00,23.2621502209131
2015-03-09 22:00:00,19.9576059850374
2015-03-09 23:00:00,17.5936073059361
2015-03-10 00:00:00,22.3809523809524
2015-03-10 01:00:00,22.4728260869565
2015-03-10 02:00:00,17.5652173913043
2015-03-10 03:00:00,22.5100286532951
2015-03-10 04:00:00,21.1589648798521
2015-03-10 05:00:00,25.5180586907449
2015-03-10 06:00:00,28.0383411580595
2015-03-10 07:00:00,27.8206845238095
2015-03-10 08:00:00,27.3412790697674
2015-03-10 09:00:00,30.670303030303
2015-03-10 10:00:00,31.4211480362538
2015-03-10 11:00:00,29.2047101449275
2015-03-10 12:00:00,28.9671760045274
2015-03-10 13:00:00,24.4802259887006
2015-03-10 14:00:00,26.904887020494
2015-03-10 15:00:00,26.2162162162162
2015-03-10 16:00:00,24.1177015755329
2015-03-10 17:00:00,21.7310405643739
2015-03-10 18:00:00,23.4462693571093
2015-03-10 19:00:00,24.4070351758794
2015-03-10 20:00:00,23.5047892720307
2015-03-10 21:00:00,25.0391822827939
2015-03-10 22:00:00,22.4735376044568
2015-03-10 23:00:00,21.7454545454545
2015-03-11 00:00:00,20.8316831683168
2015-03-11 01:00:00,20.3988095238095
2015-03-11 02:00:00,25.7205882352941
2015-03-11 03:00:00,19.3909574468085
2015-03-11 04:00:00,22.1775510204082
2015-03-11 05:00:00,24.4704463208685
2015-03-11 06:00:00,28.2923203963666
2015-03-11 07:00:00,32.9646978954515
2015-03-11 08:00:00,31.0298864315601
2015-03-11 09:00:00,31.1660539215686
2015-03-11 10:00:00,31.6036697247706
2015-03-11 11:00:00,29.3050147492625
2015-03-11 12:00:00,31.3047965998786
2015-03-11 13:00:00,29.5327650506127
2015-03-11 14:00:00,27.0792515134838
2015-03-11 15:00:00,27.8416763678696
2015-03-11 16:00:00,22.9827755905512
2015-03-11 17:00:00,21.6953818827709
2015-03-11 18:00:00,21.072183908046
2015-03-11 19:00:00,23.8263157894737
2015-03-11 20:00:00,23.379132231405
2015-03-11 21:00:00,24.7881219903692
2015-03-11 22:00:00,28.1360381861575
2015-03-11 23:00:00,18.3306772908367
2015-03-12 00:00:00,18.5050505050505
2015-03-12 01:00:00,19.5061728395062
2015-03-12 02:00:00,18.8347107438017
2015-03-12 03:00:00,22.6189111747851
2015-03-12 04:00:00,31.3786231884058
2015-03-12 05:00:00,26.8054830287206
2015-03-12 06:00:00,30.3881818181818
2015-03-12 07:00:00,34.9729015201586
2015-03-12 08:00:00,33.3316129032258
2015-03-12 09:00:00,30.5976261127596
2015-03-12 10:00:00,30.1004901960784
2015-03-12 11:00:00,28.2622139764997
2015-03-12 12:00:00,27.7289088863892
2015-03-12 13:00:00,26.9488448844885
2015-03-12 14:00:00,25.3577008928571
2015-03-12 15:00:00,28.875511396844
2015-03-12 16:00:00,25.0218905472637
2015-03-12 17:00:00,23.9646258503401
2015-03-12 18:00:00,21.2590252707581
2015-03-12 19:00:00,25.4467213114754
2015-03-12 20:00:00,27.2155172413793
2015-03-12 21:00:00,27.4224270353303
2015-03-12 22:00:00,22.8010335917313
2015-03-12 23:00:00,20.7558528428094
2015-03-13 00:00:00,21.1244444444444
2015-03-13 01:00:00,17.6878048780488
2015-03-13 02:00:00,17.9139784946237
2015-03-13 03:00:00,19.6694677871148
2015-03-13 04:00:00,26.6754385964912
2015-03-13 05:00:00,26.2011764705882
2015-03-13 06:00:00,27.7895569620253
2015-03-13 07:00:00,28.9003584229391
2015-03-13 08:00:00,26.3352308665402
2015-03-13 09:00:00,29.5382335506817
2015-03-13 10:00:00,30.7962732919255
2015-03-13 11:00:00,26.7798340778558
2015-03-13 12:00:00,28.118372379778
2015-03-13 13:00:00,25.3286794648051
2015-03-13 14:00:00,30.8412979351032
2015-03-13 15:00:00,23.639974779319
2015-03-13 16:00:00,23.7446921443737
2015-03-13 17:00:00,23.5460992907801
2015-03-13 18:00:00,20.5258215962441
2015-03-13 19:00:00,20.3337739590218
2015-03-13 20:00:00,23.8793103448276
2015-03-13 21:00:00,23.2670807453416
2015-03-13 22:00:00,23.7845036319613
2015-03-13 23:00:00,25.0983606557377
2015-03-14 00:00:00,18.36
2015-03-14 01:00:00,17.6444444444444
2015-03-14 02:00:00,19.7090909090909
2015-03-14 03:00:00,24.988188976378
2015-03-14 04:00:00,20.0330396475771
2015-03-14 05:00:00,21.6910466582598
2015-03-14 06:00:00,28.1556145004421
2015-03-14 07:00:00,33.249297752809
2015-03-14 08:00:00,30.2438231469441
2015-03-14 09:00:00,27.5851334180432
2015-03-14 10:00:00,29.5948753462604
2015-03-14 11:00:00,29.5850847457627
2015-03-14 12:00:00,25.1485557083906
2015-03-14 13:00:00,25.8072131147541
2015-03-14 14:00:00,29.7215277777778
2015-03-14 15:00:00,26.3546831955923
2015-03-14 16:00:00,22.6961950059453
2015-03-14 17:00:00,22.1652593486128
2015-03-14 18:00:00,21.0424242424242
2015-03-14 19:00:00,23.3754538852578
2015-03-14 20:00:00,24.2013348164627
2015-03-14 21:00:00,25.0184331797235
2015-03-14 22:00:00,20.5744680851064
2015-03-14 23:00:00,26.706106870229
2015-03-15 00:00:00,22.8582995951417
2015-03-15 01:00:00,25.6543209876543
2015-03-15 02:00:00,21.1559139784946
2015-03-15 03:00:00,24.4009900990099
2015-03-15 04:00:00,19.7424657534247
2015-03-15 05:00:00,24.3513097072419
2015-03-15 06:00:00,28.3227272727273
2015-03-15 07:00:00,26.3229813664596
2015-03-15 08:00:00,27.8095644748079
2015-03-15 09:00:00,28.7878993881713
2015-03-15 10:00:00,26.8659003831418
2015-03-15 11:00:00,27.1098265895954
2015-03-15 12:00:00,24.7221217600964
2015-03-15 13:00:00,25.8681983071342
2015-03-15 14:00:00,27.3538561244329
2015-03-15 15:00:00,29.4213709677419
2015-03-15 16:00:00,23.4251405212059
2015-03-15 17:00:00,20.2107382550336
2015-03-15 18:00:00,21.0775114737379
2015-03-15 19:00:00,23.0591278640059
2015-03-15 20:00:00,25.1794569067296
2015-03-15 21:00:00,25.8614564831261
2015-03-15 22:00:00,25.7384196185286
2015-03-15 23:00:00,21.2105263157895
2015-03-16 00:00:00,15.9530201342282
2015-03-16 01:00:00,15.780303030303
2015-03-16 02:00:00,17.1368421052632
2015-03-16 03:00:00,22.7872340425532
2015-03-16 04:00:00,22.8194690265487
2015-03-16 05:00:00,22.9822222222222
2015-03-16 06:00:00,26.3947590870668
2015-03-16 07:00:00,29.5598866052445
2015-03-16 08:00:00,27.5420382165605
2015-03-16 09:00:00,31.1468369123622
2015-03-16 10:00:00,31.5921985815603
2015-03-16 11:00:00,30.4443005181347
2015-03-16 12:00:00,27.8133640552995
2015-03-16 13:00:00,27.444261394838
2015-03-16 14:00:00,26.5696793002915
2015-03-16 15:00:00,25.7782581840642
2015-03-16 16:00:00,26.0707570509649
2015-03-16 17:00:00,22.9822537710736
2015-03-16 18:00:00,21.4634489222118
2015-03-16 19:00:00,22.7584196891192
2015-03-16 20:00:00,28.5032967032967
2015-03-16 21:00:00,24.4952015355086
2015-03-16 22:00:00,20.3276836158192
2015-03-16 23:00:00,20.2119565217391
2015-03-17 00:00:00,18.4013605442177
2015-03-17 01:00:00,22.1764705882353
2015-03-17 02:00:00,20.093023255814
2015-03-17 03:00:00,21.4676470588235
2015-03-17 04:00:00,23.4280510018215
2015-03-17 05:00:00,27.0607902735562
2015-03-17 06:00:00,24.5683661645423
2015-03-17 07:00:00,28.9464384318056
2015-03-17 08:00:00,27.6609571788413
2015-03-17 09:00:00,26.0159574468085
2015-03-17 10:00:00,29.4181818181818
2015-03-17 11:00:00,25.3056338028169
2015-03-17 12:00:00,27.4774487471526
2015-03-17 13:00:00,27.1627358490566
2015-03-17 14:00:00,27.9890267175572
2015-03-17 15:00:00,29.8141809290954
2015-03-17 16:00:00,22.0773955773956
2015-03-17 17:00:00,22.7342603321746
2015-03-17 18:00:00,24.2103336045566
2015-03-17 19:00:00,24.4427807486631
2015-03-17 20:00:00,28.2345309381238
2015-03-17 21:00:00,25.3312302839117
2015-03-17 22:00:00,24.772397094431
2015-03-17 23:00:00,22.0725190839695
2015-03-18 00:00:00,17.2985781990521
2015-03-18 01:00:00,19.555
2015-03-18 02:00:00,18.3414634146341
2015-03-18 03:00:00,17.84
2015-03-18 04:00:00,21.9386733416771
2015-03-18 05:00:00,24.3677521842732
2015-03-18 06:00:00,24.8710073710074
2015-03-18 07:00:00,26.7684729064039
2015-03-18 08:00:00,30.9969465648855
2015-03-18 09:00:00,24.9227010217681
2015-03-18 10:00:00,26.7915921288014
2015-03-18 11:00:00,26.7732276530163
2015-03-18 12:00:00,25.3327205882353
2015-03-18 13:00:00,26.8013513513514
2015-03-18 14:00:00,26.5617150281507
2015-03-18 15:00:00,27.6826789838337
2015-03-18 16:00:00,23.8123271434216
2015-03-18 17:00:00,21.4181600955794
2015-03-18 18:00:00,22.2619142971566
2015-03-18 19:00:00,19.6082926829268
2015-03-18 20:00:00,23.7971656333038
2015-03-18 21:00:00,22.2793696275072
2015-03-18 22:00:00,25.2553191489362
2015-03-18 23:00:00,23.3793103448276
2015-03-19 00:00:00,16.6595744680851
2015-03-19 01:00:00,19.5530303030303
2015-03-19 02:00:00,16.3501483679525
2015-03-19 03:00:00,24.1946721311475
2015-03-19 04:00:00,20.9445161290323
2015-03-19 05:00:00,22.2085889570552
2015-03-19 06:00:00,26.5666848121938
2015-03-19 07:00:00,24.9769094138544
2015-03-19 08:00:00,27.0605263157895
2015-03-19 09:00:00,28.5817307692308
2015-03-19 10:00:00,26.6025163094129
2015-03-19 11:00:00,25.7365988909427
2015-03-19 12:00:00,29.5469483568075
2015-03-19 13:00:00,24.523381294964
2015-03-19 14:00:00,25.2951464801049
2015-03-19 15:00:00,27.4358365019011
2015-03-19 16:00:00,26.2193521935219
2015-03-19 17:00:00,23.9175090982612
2015-03-19 18:00:00,21.3403343334762
2015-03-19 19:00:00,24.770223325062
2015-03-19 20:00:00,27.6247833622184
2015-03-19 21:00:00,20.925
2015-03-19 22:00:00,25.8976034858388
2015-03-19 23:00:00,21.9247311827957
2015-03-20 00:00:00,23.8823529411765
2015-03-20 01:00:00,16.9314285714286
2015-03-20 02:00:00,22.2440476190476
2015-03-20 03:00:00,19.3590308370044
2015-03-20 04:00:00,20.9258809234508
2015-03-20 05:00:00,22.1901840490798
2015-03-20 06:00:00,25.4012572027239
2015-03-20 07:00:00,26.0635481023831
2015-03-20 08:00:00,26.0008833922262
2015-03-20 09:00:00,28.3378136200717
2015-03-20 10:00:00,28.4029149036201
2015-03-20 11:00:00,26.2695443645084
2015-03-20 12:00:00,26.6776406035665
2015-03-20 13:00:00,26.750103950104
2015-03-20 14:00:00,24.9796015180266
2015-03-20 15:00:00,24.6272630457934
2015-03-20 16:00:00,23.064596895343
2015-03-20 17:00:00,21.9794016674841
2015-03-20 18:00:00,20.7879417879418
2015-03-20 19:00:00,20.4537396121884
2015-03-20 20:00:00,19.0947054436987
2015-03-20 21:00:00,20.9384941675504
2015-03-20 22:00:00,20.7981859410431
2015-03-20 23:00:00,22.8518518518519
2015-03-21 00:00:00,17.5186721991701
2015-03-21 01:00:00,15.7032967032967
2015-03-21 02:00:00,15.7293577981651
2015-03-21 03:00:00,17.7588424437299
2015-03-21 04:00:00,24.3440514469453
2015-03-21 05:00:00,22.3546931407942
2015-03-21 06:00:00,24.2947692307692
2015-03-21 07:00:00,23.0253104106972
2015-03-21 08:00:00,26.0979020979021
2015-03-21 09:00:00,26.5299607072692
2015-03-21 10:00:00,26.6897605705553
2015-03-21 11:00:00,26.9560321715818
2015-03-21 12:00:00,26.9453870625663
2015-03-21 13:00:00,24.6965669988926
2015-03-21 14:00:00,24.6776315789474
2015-03-21 15:00:00,24.4035549703753
2015-03-21 16:00:00,22.531660011409
2015-03-21 17:00:00,22.00655379574
2015-03-21 18:00:00,19.8923976608187
2015-03-21 19:00:00,20.1047297297297
2015-03-21 20:00:00,17.3588979895756
2015-03-21 21:00:00,16.670626349892
2015-03-21 22:00:00,21.069387755102
2015-03-21 23:00:00,18.3180212014134
2015-03-22 00:00:00,18.2283105022831
2015-03-22 01:00:00,19.734375
2015-03-22 02:00:00,22.3967391304348
2015-03-22 03:00:00,17.3571428571429
2015-03-22 04:00:00,21.2325581395349
2015-03-22 05:00:00,23.4267912772586
2015-03-22 06:00:00,25.1833105335157
2015-03-22 07:00:00,25.8644432490586
2015-03-22 08:00:00,28.2544474393531
2015-03-22 09:00:00,27.1800900450225
2015-03-22 10:00:00,28.6986771190593
2015-03-22 11:00:00,29.2204646564508
2015-03-22 12:00:00,27.3603941811356
2015-03-22 13:00:00,23.4411187438665
2015-03-22 14:00:00,27.5479452054795
2015-03-22 15:00:00,24.367234744365
2015-03-22 16:00:00,25.631369073992
2015-03-22 17:00:00,21.7873767258383
2015-03-22 18:00:00,21.3076588337685
2015-03-22 19:00:00,18.9932104752667
2015-03-22 20:00:00,18.671809256662
2015-03-22 21:00:00,22.8163265306122
2015-03-22 22:00:00,25.5895316804408
2015-03-22 23:00:00,31.3552631578947
2015-03-23 00:00:00,22.4545454545455
2015-03-23 01:00:00,22.975845410628
2015-03-23 02:00:00,19.4713114754098
2015-03-23 03:00:00,18.3803418803419
2015-03-23 04:00:00,18.4460526315789
2015-03-23 05:00:00,23.2604248623131
2015-03-23 06:00:00,24.414367816092
2015-03-23 07:00:00,25.1814993423937
2015-03-23 08:00:00,27.236165577342
2015-03-23 09:00:00,30.8409090909091
2015-03-23 10:00:00,28.3339230429014
2015-03-23 11:00:00,24.1212401665895
2015-03-23 12:00:00,27.8032928942808
2015-03-23 13:00:00,26.2918770078017
2015-03-23 14:00:00,28.8463194145502
2015-03-23 15:00:00,27.6798917944094
2015-03-23 16:00:00,24.2913143735588
2015-03-23 17:00:00,22.5641124374278
2015-03-23 18:00:00,21.6708149337615
2015-03-23 19:00:00,19.7495088408644
2015-03-23 20:00:00,20.4964028776978
2015-03-23 21:00:00,22.4021352313167
2015-03-23 22:00:00,21.3492723492724
2015-03-23 23:00:00,17.975
2015-03-24 00:00:00,20.8951612903226
2015-03-24 01:00:00,19.2450980392157
2015-03-24 02:00:00,18.6706827309237
2015-03-24 03:00:00,16.2162790697674
2015-03-24 04:00:00,18.4366028708134
2015-03-24 05:00:00,24.2303543913713
2015-03-24 06:00:00,23.3825352112676
2015-03-24 07:00:00,24.1516721620349
2015-03-24 08:00:00,26.2023201856149
2015-03-24 09:00:00,26.1901608325449
2015-03-24 10:00:00,27.2214217098943
2015-03-24 11:00:00,27.7117619711762
2015-03-24 12:00:00,25.2040368582712
2015-03-24 13:00:00,24.8909169926119
2015-03-24 14:00:00,28.3252336448598
2015-03-24 15:00:00,25.0474327628362
2015-03-24 16:00:00,24.1966116807847
2015-03-24 17:00:00,25.5402629416598
2015-03-24 18:00:00,21.4756825938567
2015-03-24 19:00:00,20.8928215353938
2015-03-24 20:00:00,20.8518024032043
2015-03-24 21:00:00,22
2015-03-24 22:00:00,22.1857451403888
2015-03-24 23:00:00,18.7272727272727
2015-03-25 00:00:00,18.4285714285714
2015-03-25 01:00:00,21.51
2015-03-25 02:00:00,15.8721804511278
2015-03-25 03:00:00,19.859649122807
2015-03-25 04:00:00,23.3865853658537
2015-03-25 05:00:00,20.8534072900158
2015-03-25 06:00:00,23.74617196702
2015-03-25 07:00:00,26.0441102756892
2015-03-25 08:00:00,26.6099603349493
2015-03-25 09:00:00,29.8168631006346
2015-03-25 10:00:00,28.4230944774076
2015-03-25 11:00:00,24.8701176470588
2015-03-25 12:00:00,28.9628780934922
2015-03-25 13:00:00,24.5961373390558
2015-03-25 14:00:00,25.3090047393365
2015-03-25 15:00:00,25.0683073832245
2015-03-25 16:00:00,23.8601784955376
2015-03-25 17:00:00,21.6362520458265
2015-03-25 18:00:00,22.6860413914575
2015-03-25 19:00:00,20.0084830339321
2015-03-25 20:00:00,19.3349120433018
2015-03-25 21:00:00,19.1688741721854
2015-03-25 22:00:00,16.9904458598726
2015-03-25 23:00:00,19.6778523489933
2015-03-26 00:00:00,17.9490909090909
2015-03-26 01:00:00,16.2067307692308
2015-03-26 02:00:00,20.0844594594595
2015-03-26 03:00:00,19.1165254237288
2015-03-26 04:00:00,22.1415384615385
2015-03-26 05:00:00,26.7084048027444
2015-03-26 06:00:00,24.1033415841584
